nik,no_kk,nama,tempat_tanggal_lahir,jenis_kelamin,status_perkawinan,alamat,kecamatan,kelurahan,pekerjaan,penghasilan,jumlah_tanggungan,kondisi_lantai,kondisi_dinding,kondisi_atap,status_kepemilikan_rumah,pendidikan_terakhir,jumlah_anak_sekolah,kepemilikan_aset,pengeluaran_bulanan,akses_listrik,akses_air,kondisi_kesehatan
35730392248746,35730311884869,Calon Penerima 198,1999-08-20,Perempuan,Cerai Hidup,Jl. Pahlawan Trip Dalam RT 08/RW 06,Klojen,Gading Kasri,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730378268836,35730179520193,Calon Penerima 199,1987-11-19,Laki-laki,Kawin,Perum. Tidar Indah Blok E14 RT 01/RW 05,Sukun,Karangbesuki,Wiraswasta / Pedagang,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730141901087,35730580791578,Calon Penerima 200,1993-01-16,Perempuan,Kawin,Jl. Rajawali Gg. 6 RT 09/RW 02,Sukun,Sukun,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730283132824,35730188317932,Calon Penerima 201,1990-02-02,Perempuan,Kawin,Jl. Joyo Tambaksari No. 59 RT 08/RW 10,Lowokwaru,Merjosari,PNS / TNI / POLRI,> Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730183615390,35730244302748,Calon Penerima 202,1971-11-19,Perempuan,Cerai Mati,Jl. Karanglo Indah Gg. 5 RT 06/RW 10,Blimbing,Balearjosari,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730350845113,35730511869013,Calon Penerima 203,2002-09-09,Perempuan,Belum Kawin,Jl. Tlogo Indah No. 29 RT 06/RW 09,Lowokwaru,Lowokwaru,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730498699635,35730369428080,Calon Penerima 204,1978-08-24,Perempuan,Cerai Hidup,Jl. Tasikmadu Gg. 2 RT 14/RW 02,Lowokwaru,Tasikmadu,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tidak Sekolah,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730475911164,35730497218310,Calon Penerima 205,1978-02-23,Laki-laki,Kawin,Perum. Teluk Peleng Asri Blok B2 RT 08/RW 07,Blimbing,Arjosari,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730165123346,35730275717107,Calon Penerima 206,1988-06-13,Laki-laki,Kawin,Jl. Pisang Kipas No. 10 RT 06/RW 06,Lowokwaru,Jatimulyo,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730292896819,35730190299460,Calon Penerima 207,1991-08-16,Laki-laki,Kawin,Jl. W.R. Supratman No. 138 RT 07/RW 02,Klojen,Rampal Celaket,PNS / TNI / POLRI,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730454585741,35730284183015,Calon Penerima 208,1962-01-27,Perempuan,Belum Kawin,Jl. Gading Pesantren No. 5 RT 04/RW 09,Klojen,Gading Kasri,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730151112908,35730452317566,Calon Penerima 209,1991-10-03,Perempuan,Belum Kawin,Perum. Tasikmadu Asri Blok E18 RT 03/RW 01,Lowokwaru,Tasikmadu,PNS / TNI / POLRI,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730594991181,35730291884067,Calon Penerima 210,1969-02-02,Laki-laki,Kawin,Perum. Candi Mendut Asri Blok F20 RT 04/RW 04,Lowokwaru,Tunggulwulung,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730574175924,35730169596110,Calon Penerima 211,1979-03-05,Perempuan,Kawin,Jl. Hamid Rusdi No. 68 RT 07/RW 03,Blimbing,Bunulrejo,Wiraswasta / Pedagang,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730288994627,35730539150091,Calon Penerima 212,1993-06-07,Perempuan,Kawin,Jl. Danau Jonge Dalam RT 09/RW 04,Kedungkandang,Lesanpuro,Buruh Pabrik / Bangunan,< Rp 500.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730316808898,35730183432080,Calon Penerima 213,1971-09-28,Laki-laki,Cerai Mati,Jl. Jodipan Wetan Dalam RT 09/RW 04,Blimbing,Jodipan,Petani / Buruh Tani,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SMP,Lebih dari 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730222411191,35730246120705,Calon Penerima 214,1997-12-22,Laki-laki,Cerai Hidup,Jl. Akordion Gg. 2 RT 13/RW 08,Lowokwaru,Tunggulwulung,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730485973315,35730478354823,Calon Penerima 215,2000-08-17,Perempuan,Belum Kawin,Jl. Ki Ageng Gribig No. 113 RT 06/RW 05,Kedungkandang,Kedungkandang,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730550666971,35730195532487,Calon Penerima 216,1986-09-02,Laki-laki,Kawin,Jl. Koral No. 27 RT 01/RW 07,Lowokwaru,Tlogomas,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730320562920,35730153629340,Calon Penerima 217,1997-12-21,Laki-laki,Kawin,Jl. Mayjen Panjaitan Dalam RT 13/RW 03,Klojen,Penanggungan,Petani / Buruh Tani,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tidak Sekolah,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730289863965,35730157199382,Calon Penerima 218,1996-07-17,Laki-laki,Cerai Hidup,Jl. Purwodadi Dalam RT 15/RW 10,Blimbing,Purwodadi,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730535683087,35730210598261,Calon Penerima 219,1969-07-28,Laki-laki,Kawin,Jl. Saxophone No. 103 RT 06/RW 04,Lowokwaru,Tunggulwulung,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730373114530,35730497525800,Calon Penerima 220,1981-11-06,Laki-laki,Kawin,Perum. Wonokoyo Megah Blok H20 RT 04/RW 01,Kedungkandang,Wonokoyo,PNS / TNI / POLRI,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730512545757,35730418284610,Calon Penerima 221,1980-10-11,Laki-laki,Kawin,Jl. Muharto No. 105 RT 08/RW 10,Blimbing,Jodipan,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730551180587,35730480325115,Calon Penerima 222,1971-06-25,Laki-laki,Kawin,Perum. Bengawan Solo Permai Blok C8 RT 10/RW 07,Blimbing,Purwantoro,Wiraswasta / Pedagang,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),> Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730377751813,35730345580178,Calon Penerima 223,1965-05-24,Laki-laki,Kawin,Perum. Lesanpuro Asri Blok J7 RT 05/RW 03,Kedungkandang,Lesanpuro,Wiraswasta / Pedagang,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730596953081,35730411231479,Calon Penerima 224,1966-12-24,Laki-laki,Kawin,Perum. S. Supriadi Indah Blok B20 RT 09/RW 09,Sukun,Kebonsari,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730233772993,35730272631531,Calon Penerima 225,1973-08-03,Laki-laki,Cerai Mati,Jl. Raya Candi Dalam RT 06/RW 07,Sukun,Pisangcandi,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,> 4 Orang,Tanah / Kayu Kualitas Rendah,Kayu Murah / Setengah Tembok (Bata tanpa plester),Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Sehat Fisik & Jasmani
35730331561498,35730355123106,Calon Penerima 226,1989-03-12,Perempuan,Cerai Hidup,Jl. A. Yani Utara Gg. 3 RT 03/RW 02,Blimbing,Polowijen,Tidak Bekerja,< Rp 500.000,> 4 Orang,Semen Kasar / Papan Kayu Biasa,Kayu Murah / Setengah Tembok (Bata tanpa plester),Seng Karatan / Asbes Tua,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,Lebih dari 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),< Rp 500.000,Numpang / Tidak Ada Listrik,Mata Air Tidak Terlindung / Sungai / Air Hujan,Sehat Fisik & Jasmani
35730154806625,35730428176666,Calon Penerima 227,1974-06-11,Laki-laki,Kawin,Jl. Joyo Tambaksari No. 46 RT 09/RW 01,Lowokwaru,Merjosari,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730398737801,35730542241960,Calon Penerima 228,1973-09-04,Laki-laki,Kawin,Perum. Mergosono Mas Blok G7 RT 01/RW 09,Kedungkandang,Mergosono,Wiraswasta / Pedagang,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 3.000.000 - Rp 4.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730528878964,35730355437728,Calon Penerima 229,1989-05-18,Laki-laki,Belum Kawin,Jl. Kolonel Sugiono No. 79 RT 04/RW 01,Kedungkandang,Mergosono,PNS / TNI / POLRI,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730411908158,35730281704556,Calon Penerima 230,1990-11-07,Laki-laki,Belum Kawin,Perum. Baiduri Pandan Indah Blok C20 RT 01/RW 08,Lowokwaru,Tlogomas,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,0 - 2 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Menengah Atas (Motor Baru / Ternak Sapi),Rp 2.000.000 - Rp 3.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730471514890,35730417797629,Calon Penerima 231,1968-08-25,Perempuan,Kawin,Jl. Puncak Mandala No. 107 RT 07/RW 02,Sukun,Karangbesuki,Wiraswasta / Pedagang,Rp 3.000.000 - Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730580186606,35730234552366,Calon Penerima 232,1992-01-05,Laki-laki,Belum Kawin,Jl. Purwodadi No. 94 RT 04/RW 04,Blimbing,Purwodadi,Karyawan Swasta,Rp 2.000.000 - Rp 3.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Tamat SMA / SMK,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 2.000.000 - Rp 3.000.000,Listrik 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730337854529,35730489962709,Calon Penerima 233,2001-09-06,Laki-laki,Kawin,Perum. Bogor Asri Blok A7 RT 04/RW 07,Klojen,Penanggungan,Karyawan Swasta,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),> Rp 4.000.000,Listrik 900 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730394828868,35730438514398,Calon Penerima 234,1971-10-03,Perempuan,Belum Kawin,Jl. Cokroaminoto No. 37 RT 03/RW 05,Klojen,Klojen,PNS / TNI / POLRI,> Rp 4.000.000,0 - 2 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,Tidak Ada Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730527253971,35730522831948,Calon Penerima 235,1994-07-08,Laki-laki,Kawin,Jl. Halmahera Dalam RT 02/RW 05,Klojen,Sukoharjo,Buruh Pabrik / Bangunan,Rp 500.000 - Rp 1.000.000,3 - 4 Orang,Tanah / Kayu Kualitas Rendah,Bilik Bambu / Rumbia / Terpal,Ijuk / Rumbia / Daun,Sewa / Kontrak (Membayar bulanan/tahunan),Tamat SD,1 - 2 Anak Sekolah,Hanya Aset Kecil (Sepeda / HP Murah / Unggas),Rp 500.000 - Rp 1.000.000,Numpang / Tidak Ada Listrik,Sumur Gali Terlindung / Pompa Tangan,Rentan Sakit / Lansia / Ibu Hamil
35730127342642,35730351690443,Calon Penerima 236,1995-06-09,Laki-laki,Belum Kawin,Perum. Bunga Cengkeh Asri Blok C20 RT 10/RW 04,Lowokwaru,Tulusrejo,Wiraswasta / Pedagang,> Rp 4.000.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),> Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
35730112787191,35730391547053,Calon Penerima 237,1973-02-15,Perempuan,Kawin,Jl. Tretes Gg. 6 RT 10/RW 05,Lowokwaru,Lowokwaru,Petani / Buruh Tani,< Rp 500.000,3 - 4 Orang,Semen Kasar / Papan Kayu Biasa,Bilik Bambu / Rumbia / Terpal,Seng Karatan / Asbes Tua,Numpang / Bebas Sewa (Fasum / Lahan orang lain),Tamat SD,1 - 2 Anak Sekolah,Tidak Ada Aset Sama Sekali,< Rp 500.000,Listrik 450 VA,Sumur Gali Terlindung / Pompa Tangan,Disabilitas Berat / Penyakit Menahun (Stroke/TBC)
35730546542489,35730247411634,Calon Penerima 238,1969-01-04,Laki-laki,Kawin,Perum. Sigura-gura Megah Blok D9 RT 07/RW 10,Lowokwaru,Sumbersari,Karyawan Swasta,Rp 3.000.000 - Rp 4.000.000,3 - 4 Orang,Keramik / Marmer / Granit,Tembok Penuh (Diplester & Dicat),Genteng Tanah Liat / Baja Ringan / Genteng Keramik,Milik Sendiri / Warisan,Sarjana / Perguruan Tinggi,1 - 2 Anak Sekolah,Aset Mewah (Mobil / Lahan Kosong / Emas Murni),Rp 3.000.000 - Rp 4.000.000,Listrik > 1300 VA,PAM / Leding Meteran / Air Kemasan Bermerk,Sehat Fisik & Jasmani
